YEAR,REGION,ISLAND,MISSION,SITE,DATE,LATITUDE,LONGITUDE,SURVEY_SIZE,NUMBER OF IMAGES,FIRST_IMAGE,LAST_IMAGE,0M_MARKER_NUMBERS,0M_DEPTH_FT,5M_MARKER_NUMBERS,5M_DEPTH_FT,10M_MARKER_NUMBERS,10M_DEPTH_FT,15M_MARKER_NUMBERS,15M_DEPTH_FT,20M_MARKER_NUMBERS,20M_DEPTH_FT,MARKER_LENGTH_M,CAMERA_MODEL,LENS_FOCAL_LENGTH,EXPOSURE_CORRECTION,COLOR_CORRECTED
2024,NWHI,PHR,SE2406,PHR-4684,8/25/2024,27.95668,-175.817179,3x20m,1877,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4684_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4684_IMG_1877.JPG,"13,14",9,"29,30",8,"83,84",9,"87,88",8,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4684,8/25/2024,27.95668,-175.817179,3x20m,342,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4684_IMG_1878.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4684_IMG_2219.JPG,"13,14",9,"29,30",8,"83,84",9,"87,88",8,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4689,8/27/2024,27.950401,-175.81999,3x20m,1633,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4689_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4689_IMG_1633.JPG,"13,14",6,"29,30",6,"83,84",6,"87,88",7,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4689,8/27/2024,27.950401,-175.81999,3x20m,298,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4689_IMG_1634.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4689_IMG_1931.JPG,"13,14",6,"29,30",6,"83,84",6,"87,88",7,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4691,8/27/2024,27.832395,-175.890448,3x20m,1549,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4691_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4691_IMG_1549.JPG,"13,14",12,"29,30",12,"83,84",12,"87,88",12,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4692,8/27/2024,27.793137,-175.985595,3x20m,1773,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4692_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4692_IMG_1773.JPG,"13,14",15,"29,30",17,"83,84",17,"87,88",19,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4692,8/27/2024,27.793137,-175.985595,3x20m,544,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4692_IMG_1774.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4692_IMG_2317.JPG,"13,14",15,"29,30",17,"83,84",17,"87,88",19,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4705,8/24/2024,27.780685,-175.783341,3x15m,832,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4705_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4705_IMG_0832.JPG,"10,11",91,"27,28",89,"40,41",89,,,,,,SL2,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4708,8/24/2024,27.792909,-175.858253,3x20m,1459,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4708_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4708_IMG_1459.JPG,"13,14",30,"29,30",29,"83,84",27,"87,88",26,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4708,8/24/2024,27.792909,-175.858253,3x20m,712,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4708_IMG_1460.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4708_IMG_2171.JPG,"13,14",30,"29,30",29,"83,84",27,"87,88",26,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4710,8/24/2024,27.786541,-175.777843,3x20m,1772,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4710_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4710_IMG_1772.JPG,"10,11",41,"27,28",42,"40,41",42,"89,90",42,,,,SL2,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4710,8/24/2024,27.786541,-175.777843,3x20m,281,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4710_IMG_1773.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4710_IMG_2053.JPG,"10,11",41,"27,28",42,"40,41",42,"89,90",42,,,,SL2,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4711,8/24/2024,27.789152,-175.852009,3x20m,1542,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4711_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4711_IMG_1542.JPG,"13,14",33,"29,30",30,"83,84",29,"87,88",28,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4711,8/24/2024,27.789152,-175.852009,3x20m,500,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4711_IMG_1543.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4711_IMG_2042.JPG,"13,14",33,"29,30",30,"83,84",29,"87,88",28,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4714,8/24/2024,27.786527,-175.824243,3x20m,1656,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4714_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4714_IMG_1656.JPG,"10,11",21,"27,28",24,"40,41",24,"89,90",28,,,,SL2,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4714,8/24/2024,27.786527,-175.824243,3x20m,583,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4714_IMG_1657.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4714_IMG_2239.JPG,"10,11",21,"27,28",24,"40,41",24,"89,90",28,,,,SL2,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4715,8/24/2024,27.783651,-175.804696,3x20m,1569,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4715_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4715_IMG_1569.JPG,"10,11",15,"27,28",19,"40,41",15,"89,90",16,,,,SL2,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4717,8/24/2024,27.779086,-175.88659,3x15m,691,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4717_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4717_IMG_0691.JPG,"13,14",63,"29,30",67,"83,84",66,,,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4719,8/24/2024,27.767613,-175.905354,3x20m,1551,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4719_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4719_IMG_1551.JPG,"13,14",42,"29,30",38,"83,84",40,"87,88",39,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4719,8/24/2024,27.767613,-175.905354,3x20m,281,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4719_IMG_1552.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4719_IMG_1832.JPG,"13,14",42,"29,30",38,"83,84",40,"87,88",39,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4721,8/25/2024,27.928637,-175.882315,3x15m,1594,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4721_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4721_IMG_1594.JPG,"10,11",71,"27,28",78,"40,41",72,,,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4721,8/25/2024,27.928637,-175.882315,3x15m,314,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4721_IMG_1595.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4721_IMG_1908.JPG,"10,11",71,"27,28",78,"40,41",72,,,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4722,8/25/2024,27.921845,-175.887481,3x20m,1522,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4722_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4722_IMG_1522.JPG,"10,11",40,"27,28",38,"40,41",37,"89,90",38,,,,SL3,18mm,N,N
2024,NWHI,PHR,SE2406,PHR-4722,8/25/2024,27.921845,-175.887481,3x20m,317,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4722_IMG_1523.JPG,NCRMP_SFM_StRS_2024_SE2406_NWHI_PHR_PHR-4722_IMG_1839.JPG,"10,11",40,"27,28",38,"40,41",37,"89,90",38,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4533,7/16/2024,20.786652,-156.56337,3x15m,1935,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4533_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4533_IMG_1935.JPG,"13,14",71,"29,30",73,"83,84",73,,,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4533,7/16/2024,20.786652,-156.56337,3x15m,1566,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4533_IMG_1936.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4533_IMG_3501.JPG,"13,14",71,"29,30",73,"83,84",73,,,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4491,7/16/2024,20.719089,-156.457964,3x20m,1992,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4491_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4491_IMG_1992.JPG,"13,14",48,"29,30",48,"83,84",49,"87,88",49,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4491,7/16/2024,20.719089,-156.457964,3x20m,35,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4491_IMG_1993.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4491_IMG_2027.JPG,"13,14",48,"29,30",48,"83,84",49,"87,88",49,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4498,7/16/2024,20.70966,-156.44727,3x20m,2271,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4498_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4498_IMG_2271.JPG,"13,14",12,"29,30",12,"83,84",11,"87,88",11,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4502,7/16/2024,20.681663,-156.446659,3x20m,2277,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4502_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4502_IMG_2277.JPG,"13,14",33,"29,30",30,"83,84",31,"87,88",34,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4534,7/16/2024,20.774771,-156.538798,3x20m,1302,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4534_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4534_IMG_1302.JPG,"10,11",48,"27,28",49,"40,41",48,"89,90",46,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4295,7/16/2024,20.716912,-156.45933,3x15m,1216,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4295_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4295_IMG_1216.JPG,"10,11",95,"27,28",98,"40,41",94,,,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4318,7/20/2024,20.850121,-156.124328,3x15m,1532,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4318_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4318_IMG_1532.JPG,"19,20",69,"33,34",70,"83,84",70,,,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4318,7/20/2024,20.850121,-156.124328,3x15m,183,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4318_IMG_1533.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4318_IMG_1715.JPG,"19,20",69,"33,34",70,"83,84",70,,,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4470,7/20/2024,20.841127,-156.127674,3x20m,1054,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4470_IMG_0002.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4470_IMG_1055.JPG,"19,20",15,"33,34",14,"85,86",11,"93,94",13,,,,SL3,18mm,N,Y
2024,MHI,MAI,SE2406,MAI-4470,7/20/2024,20.841127,-156.127674,3x20m,983,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4470_IMG_1056.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4470_IMG_2038.JPG,"19,20",15,"33,34",14,"85,86",11,"93,94",13,,,,SL3,18mm,N,Y
2024,MHI,MAI,SE2406,MAI-4416,7/20/2024,20.865808,-156.151092,3x20m,1531,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4416_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4416_IMG_1531.JPG,"19,20",35,"33,34",36,"85,86",37,"93,94",42,,,,SL3,18mm,N,Y
2024,MHI,MAI,SE2406,MAI-4416,7/20/2024,20.865808,-156.151092,3x20m,798,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4416_IMG_1532.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4416_IMG_2329.JPG,"19,20",35,"33,34",36,"85,86",37,"93,94",42,,,,SL3,18mm,N,Y
2024,MHI,MAI,SE2406,MAI-4413,7/20/2024,20.810417,-156.054716,3x20m,1537,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4413_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4413_IMG_1537.JPG,"13,14",40,"29,30",42,"83,84",35,"87,88",33,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4413,7/20/2024,20.810417,-156.054716,3x20m,1131,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4413_IMG_1538.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4413_IMG_2668.JPG,"13,14",40,"29,30",42,"83,84",35,"87,88",33,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4326,7/20/2024,20.819648,-156.063193,3x15m,1327,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4326_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4326_IMG_1327.JPG,"13,14",87,"29,30",88,"83,84",90,,,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4506,7/20/2024,20.879368,-156.175216,3x15m,1490,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4506_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4506_IMG_1490.JPG,"13,14",79,"29,30",80,"83,84",77,,,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4506,7/20/2024,20.879368,-156.175216,3x15m,206,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4506_IMG_1491.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4506_IMG_1696.JPG,"13,14",79,"29,30",80,"83,84",77,,,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4504,7/20/2024,20.889341,-156.191295,3x20m,1792,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4504_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4504_IMG_1792.JPG,"13,14",15,"29,30",16,"83,84",15,"87,88",16,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4504,7/20/2024,20.889341,-156.191295,3x20m,58,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4504_IMG_1793.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4504_IMG_1850.JPG,"13,14",15,"29,30",16,"83,84",15,"87,88",16,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4323,7/20/2024,20.913436,-156.213236,3x15m,1370,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4323_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4323_IMG_1370.JPG,"13,14",87,"29,30",86,"83,84",87,,,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4323,7/20/2024,20.913436,-156.213236,3x15m,271,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4323_IMG_1371.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4323_IMG_1641.JPG,"13,14",87,"29,30",86,"83,84",87,,,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4424,7/20/2024,20.915071,-156.223979,3x20m,1511,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4424_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4424_IMG_1511.JPG,"13,14",61,"29,30",61,"83,84",61,"87,88",61,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4301,7/4/2024,20.777464,-156.492884,3x15m,1070,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4301_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4301_IMG_1070.JPG,"13,14",62,"29,30",63,"83,84",62,,,,,,SL2,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4465,7/3/2024,20.885394,-156.688385,3x20m,2603,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4465_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4465_IMG_2603.JPG,"21,22",11,"23,24",11,"79,80",9,"96,97",12,,,,SL2,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4465,7/3/2024,20.885394,-156.688385,3x20m,548,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4465_IMG_2604.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4465_IMG_3151.JPG,"21,22",11,"23,24",11,"79,80",9,"96,97",12,,,,SL2,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4399,7/3/2024,20.873972,-156.68677,3x20m,1602,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4399_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4399_IMG_1602.JPG,"21,22",45,"23,24",46,"79,80",45,"96,97",45,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4399,7/3/2024,20.873972,-156.68677,3x20m,271,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4399_IMG_1603.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4399_IMG_1873.JPG,"21,22",45,"23,24",46,"79,80",45,"96,97",45,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4455,7/4/2024,20.789928,-156.507885,3x20m,1790,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4455_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4455_IMG_1790.JPG,"13,14",18,"29,30",18,"83,84",16,"87,88",14,,,,SL2,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4310,7/4/2024,20.948305,-156.695538,3x15m,929,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4310_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4310_IMG_0929.JPG,"13,14",66,"29,30",64,"83,84",63,,,,,,SL2,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4398,7/4/2024,21.002151,-156.66889,3x20m,1469,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4398_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4398_IMG_1469.JPG,"13,14",35,"29,30",38,"83,84",34,"87,88",39,,,,SL2,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4464,7/3/2024,20.819462,-156.631259,3x20m,1939,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4464_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4464_IMG_1939.JPG,"13,14",20,"29,30",20,"83,84",20,"87,88",19,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4464,7/3/2024,20.819462,-156.631259,3x20m,25,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4464_IMG_1940.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4464_IMG_1964.JPG,"13,14",20,"29,30",20,"83,84",20,"87,88",19,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4466,7/3/2024,20.833384,-156.647203,3x20m,1494,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4466_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4466_IMG_1494.JPG,"19,20",15,"33,34",15,"85,86",14,"93,94",13,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4383,7/3/2024,20.800817,-156.597075,3x20m,1583,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4383_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4383_IMG_1583.JPG,"19,20",29,"33,34",27,"85,86",29,"93,94",30,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4383,7/3/2024,20.800817,-156.597075,3x20m,874,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4383_IMG_1584.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4383_IMG_2457.JPG,"19,20",29,"33,34",27,"85,86",29,"93,94",30,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4395,7/3/2024,20.832156,-156.644361,3x20m,1721,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4395_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4395_IMG_1721.JPG,"13,14",23,"29,30",23,"83,84",23,"87,88",23,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4387,7/3/2024,20.802523,-156.618073,3x20m,1838,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4387_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4387_IMG_1838.JPG,"13,14",33,"29,30",33,"83,84",28,"87,88",27,,,,SL3,18mm,N,N
2024,MHI,MAI,SE2406,MAI-4387,7/3/2024,20.802523,-156.618073,3x20m,277,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4387_IMG_1839.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_MAI_MAI-4387_IMG_2115.JPG,"13,14",33,"29,30",33,"83,84",28,"87,88",27,,,,SL3,18mm,N,N
2024,MHI,KAH,SE2406,KAH-0741,7/13/2024,20.585364,-156.61428,3x20m,1957,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0741_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0741_IMG_1957.JPG,"13,14",25,"29,30",31,"83,84",26,"87,88",33,,,,SL3,18mm,N,N
2024,MHI,KAH,SE2406,KAH-0741,7/13/2024,20.585364,-156.61428,3x20m,421,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0741_IMG_1958.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0741_IMG_2378.JPG,"13,14",25,"29,30",31,"83,84",26,"87,88",33,,,,SL3,18mm,N,N
2024,MHI,KAH,SE2406,KAH-0736,7/13/2024,20.571842,-156.636623,3x20m,2234,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0736_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0736_IMG_2234.JPG,"13,14",21,"29,30",21,"83,84",24,"87,88",18,,,,SL3,18mm,N,N
2024,MHI,KAH,SE2406,KAH-0736,7/13/2024,20.571842,-156.636623,3x20m,145,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0736_IMG_2235.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0736_IMG_2379.JPG,"13,14",21,"29,30",21,"83,84",24,"87,88",18,,,,SL3,18mm,N,N
2024,MHI,KAH,SE2406,KAH-0688,7/15/2024,20.607164,-156.576973,3x15m,1226,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0688_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0688_IMG_1226.JPG,"19,20",61,"33,34",63,"85,86",62,,,,,,SL3,18mm,N,N
2024,MHI,KAH,SE2406,KAH-0732,7/15/2024,20.60575,-156.579034,3x20m,1663,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0732_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0732_IMG_1663.JPG,"19,20",54,"33,34",53,"85,86",53,"93,94",54,,,,SL3,18mm,N,N
2024,MHI,KAH,SE2406,KAH-0738,7/15/2024,20.60352,-156.581821,3x20m,2046,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0738_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0738_IMG_2046.JPG,"19,20",27,"33,34",29,"85,86",28,"93,94",27,,,,SL3,18mm,N,N
2024,MHI,KAH,SE2406,KAH-0773,7/15/2024,20.593332,-156.550054,3x15m,1418,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0773_IMG_0001.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0773_IMG_1418.JPG,"13,14",72,"29,30",69,"83,84",71,,,,,,SL3,18mm,N,N
2024,MHI,KAH,SE2406,KAH-0773,7/15/2024,20.593332,-156.550054,3x15m,100,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0773_IMG_1419.JPG,NCRMP_SFM_StRS_2024_SE2406_MHI_KAH_KAH-0773_IMG_1518.JPG,"13,14",72,"29,30",69,"83,84",71,,,,,,SL3,18mm,N,N
